00095,6,08579,08178,08274,08140,08048,08255
00100,7,08581,08181,08274,08141,08049,08254
00105,8,08577,08175,08274,08142,08051,08256
00110,9,08574,08176,08276,08140,08050,08261
00115,0,08577,08174,08275,08140,08051,08255
00120,1,08580,08180,08275,08142,08052,08251
00125,2,08579,08178,08274,08142,08049,08248
00130,3,08576,08177,08275,08143,08050,08252
00135,4,08583,08180,08273,08140,08049,08252
00140,5,08581,08179,08274,08140,08050,08244
00145,6,08578,08176,08274,08142,08050,08243
00150,7,08583,08174,08276,08139,08050,08250
00155,8,08577,08179,08275,08141,08051,08248
00160,9,08579,08181,08273,08140,08048,08254
00165,0,08586,08176,08274,08140,08049,08258
00170,1,08577,08174,08273,08141,08050,08260
00175,2,08583,08176,08276,08141,08050,08258
00180,3,08580,08175,08272,08139,08050,08245
00185,4,08585,08173,08275,08141,08051,08247
00190,5,08582,08178,08272,08140,08050,08249
00195,6,08580,08184,08273,08141,08048,08253
00200,7,08580,08173,08274,08141,08051,08255
00205,8,08580,08174,08274,08141,08050,08252
00210,9,08583,08185,08273,08141,08048,08251
00215,0,08582,08180,08274,08141,08050,08247
00220,1,08577,08174,08272,08140,08051,08253
00225,2,08580,08180,08272,08141,08050,08253
00230,3,08579,08180,08274,08142,08050,08252
00235,4,08582,08175,08275,08139,08050,08247
00240,5,08580,08173,08272,08140,08051,08249
00245,6,08587,08178,08274,08141,08050,08255
00250,7,08584,08176,08273,08141,08050,08250
00255,8,08580,08180,08273,08141,08050,08257
00260,9,08575,08177,08273,08141,08050,08250
00265,0,08582,08175,08272,08141,08050,08256
00270,1,08576,08173,08272,08141,08052,08255
00280,4,08251,12824,12799,00517,20988,53751
00285,2,08255,16920,12799,08709,12796,53751
00290,3,08253,21016,16895,00517,08700,53751
00295,4,08255,25112,08703,00517,04604,53751
00300,1,08248,29208,00511,04613,00508,53751
00305,4,08252,33304,08703,00517,08700,53751
00310,4,08251,37400,12799,16901,08700,53751
00315,2,08250,00536,25086,61957,00508,57847
00320,2,08252,04631,61951,25093,08700,57847
00325,2,08251,08728,16894,61957,12796,49655
00330,4,08253,12824,08703,00517,00508,57847
00335,2,08250,16920,20991,00517,00508,53751
00340,2,08252,21016,04607,16901,04604,49655
00345,2,08252,25111,61951,25093,12796,53751
00350,3,08253,29208,04607,12805,08700,53751
00355,3,08250,33304,12798,57861,12796,53751
00360,2,08253,37400,29182,49669,08700,45559
00365,1,08254,00536,16895,00517,04604,45559
00370,1,08256,04632,08703,00517,00508,49655
00375,1,08248,08728,16894,53765,04604,53751
00380,3,08252,12824,20991,00517,08700,49655
00385,1,08254,16920,16894,61957,04604,49655
00390,4,08248,21016,20991,12805,08700,53751
00395,2,08251,25112,04607,04613,08700,49655
00400,3,08254,29208,20991,00517,00508,49655
00405,1,08254,33304,16894,53765,16892,57847
00410,4,08258,37400,29182,45572,61948,49655
00415,4,08248,00536,16895,08709,12796,53751
00420,3,08251,04632,12799,00517,08700,53751
00425,2,08254,08728,20991,12805,12796,49655
00430,2,08244,12823,53758,61957,08700,53751
00435,3,08258,16920,08703,08709,08700,49655
00440,2,08251,21016,12798,61957,04604,45559
00445,2,08254,25112,08703,12805,08700,53751
00450,2,08255,29208,29183,12805,08700,53751
00455,2,08254,33304,12799,00517,08700,53751
00460,4,08252,37400,12799,12805,04604,45559
00465,2,08250,00536,29183,00517,12796,49655
00470,1,08253,04632,08703,20997,12796,57847
00475,3,08244,08728,04607,20997,16892,53751
00480,2,08257,12824,20991,08709,12796,53751
00485,2,08258,16919,61951,16901,08700,61943
00490,3,08254,21016,16895,20997,16892,53751
00495,3,08254,25112,00511,12805,12796,53751
00500,2,08253,29207,57855,25093,00508,57847
00505,3,08248,33304,20991,12805,12796,53751
00510,2,08255,37400,29183,00517,16892,53751
00515,1,08253,00536,08703,20997,08700,49655
00520,1,08254,04632,20991,20997,12796,53751
00525,1,08251,08728,20991,00517,04604,49655
00530,2,08253,12824,00511,00517,12796,49655
00535,4,08256,16920,16894,53765,04604,49655
00540,1,08251,21016,20991,00517,04604,49655
00545,1,08257,25112,16895,12805,16892,49655
00550,4,08253,29208,04606,61957,12796,49655
00555,3,08255,33303,61950,57861,20988,53751
00560,3,08255,37400,12799,00517,08700,53751
00565,3,08248,00536,20990,61957,16892,53751
00570,2,08259,04632,08703,20997,16892,53751
00575,1,08254,08728,20991,00517,04604,41463
00580,3,08250,12824,29183,00517,08700,53751
00585,2,08251,16920,41471,08709,12796,49655
00590,2,08254,21016,20990,53765,16892,45559
00595,2,08255,25112,20991,16901,08700,53751
00600,2,08252,29208,29183,12805,08700,53751
00605,0,08254,33304,29183,08709,08700,53751
00610,1,08255,37400,16895,08709,08700,53751
00615,3,08254,00536,08703,00517,12796,49655
00620,1,08255,04632,37375,00517,12796,53751
00625,2,08248,08728,20990,57861,08700,45559
00630,2,08256,12824,37374,57861,08700,41463
00635,1,08254,16920,41471,00517,04604,49655
00640,1,08253,21016,16895,16901,08700,53751
00645,1,08262,25112,45567,12805,16892,49655
00650,2,08256,29207,57855,16901,12796,53751
00655,4,08255,33304,16895,04613,08700,45559
00660,2,08252,37400,08703,25093,12796,49655
00665,1,08257,00536,16895,25093,04604,49655
00670,0,08250,04632,37375,00517,00508,53751
00675,2,08254,08728,41471,08709,04604,41463
00680,1,08258,12824,25087,00517,00508,49655
00685,2,08252,16920,33279,16901,04604,57847
00690,0,08255,21016,00511,00517,16892,49655
00695,4,08249,25112,33279,25093,08700,45559
00700,2,08250,29208,29183,25093,08700,53751
00705,3,08251,33304,25086,57861,04604,45559
00710,2,08255,37400,16895,04613,04604,53751
00715,2,08244,00536,25087,08709,00508,53751
00720,1,08253,04632,29183,04613,12796,53751
00725,1,08252,08728,53759,04613,08700,53751
00730,1,08250,12824,41471,00517,08700,49655
00735,1,08255,16920,08703,25093,12796,53751
00740,1,08252,21016,04606,61957,08700,49655
00745,3,08254,25112,16895,00516,61948,49655
00750,2,08253,29208,00511,20997,16892,53751
00755,4,08260,33304,29182,57861,08700,53751
00760,2,08252,37400,45567,08709,16892,53751
00765,3,08253,00536,12799,08709,20988,57847
00770,1,08255,04632,29182,45573,08700,49655
00775,2,08256,08728,29183,08709,12796,53751
00780,1,08260,12824,29183,08709,16892,49655
00785,0,08251,16920,29182,61957,04604,45559
00790,2,08251,21016,29183,00517,08700,53751
00795,1,08254,25112,29183,20997,12796,53751
00800,1,08253,29208,29183,16901,16892,53751
00805,1,08262,33304,08702,61957,04604,53751
00810,4,08254,37400,16895,00517,04604,49655
00815,3,08254,00536,20991,00517,12796,49655
00820,2,08248,04632,25086,57861,08700,57847
00825,1,08255,08728,12799,16901,08700,53751
00830,2,08250,12824,25086,57861,12796,57847
00835,1,08251,16920,20990,45573,12796,45559
00840,4,08251,21016,29183,12805,04604,53751
00845,2,08250,25112,08703,08709,12796,49655
00850,2,08255,29208,20991,12805,08700,49655
00855,2,08256,33304,29182,57861,00508,53751
00860,1,08244,37400,08703,20997,12796,53751
00865,3,08256,00536,41471,00517,08700,49655
00870,1,08258,04632,12799,12805,16892,53751
00875,2,08262,08728,08703,00517,12796,53751
00880,1,08260,12824,12798,53765,08700,45559
00885,3,08245,16920,08703,12805,12796,53751
00890,4,08251,21015,61951,16901,08700,57847
00895,1,08260,25112,29183,00517,00508,49655
00900,1,08252,29208,08703,20997,08700,53751
00905,3,08252,33304,08702,61957,04604,53751
00910,4,08246,37400,12798,45573,08700,49655
00915,4,08253,00536,08703,00517,08700,53751
00920,3,08256,04632,20990,61957,12796,49655
00925,2,08256,08728,04607,20997,12796,53751
00930,2,08260,12824,04606,57861,04604,53751
00935,3,08248,16920,16895,00517,12796,53751
00940,2,08253,21016,12799,08709,12796,53751
00945,2,08256,25112,16894,53765,00508,53751
00950,3,08256,29208,16895,08709,04604,53751
00955,3,08250,33304,12798,61957,16892,53751
00960,2,08250,37400,12799,00517,16892,45559
00965,2,08257,00536,04607,25093,08700,53751
00970,3,08255,04632,04607,12805,04604,53751
00975,1,08257,08728,20991,20997,12796,53750
00980,1,08257,08728,20991,20997,12796,53750
00985,1,08253,16920,12799,00517,08700,53751
00990,2,08254,21016,16894,61957,12796,53751
00995,0,08257,25111,61951,04613,12796,53751
01000,1,08257,29208,29183,16901,12796,53751
01005,4,08248,33304,16895,00517,08700,53751
01015,7,08708,00002,00536,20990,61957,16892
01020,7,08708,00003,04632,08703,12805,08700
01025,7,08707,00008,08728,08703,12805,04604
01030,7,08707,00008,12824,29183,00517,08700
01035,7,12803,00012,16920,16895,00517,12796
01040,7,12803,00014,21016,00511,00517,12796
01045,7,16900,00000,25112,12799,00517,04604
01050,7,08708,00002,29208,00510,61957,12796
01055,7,08707,00013,33304,08702,41476,61948
01060,7,12803,00008,37400,20991,20997,04604
01065,7,00515,00008,00536,00511,16901,04604
01070,7,12803,00011,04632,08703,00517,08700
01075,7,04612,00000,08728,16894,49669,04604
01080,7,12803,00008,12824,29182,53765,12796
01085,7,12803,00011,16920,04606,57861,12796
01090,7,12803,00015,21015,61951,04613,08700
01095,7,12803,00013,25112,29183,08709,08700
01100,7,16899,00006,29208,08703,12805,16892
01105,7,08707,00013,33304,12798,57861,12796
01110,7,08707,00013,37400,29183,16901,16892
01115,7,04611,00013,00536,20991,20997,12796
01120,7,12803,00011,04632,29183,12805,08700
01125,7,00515,00014,08728,08702,61957,08700
01130,7,16899,00014,12823,61951,12805,12796
01135,7,12804,00000,16920,04607,08709,12796
01140,7,12804,00001,21016,16895,00517,12796
01145,7,12803,00014,25112,29183,00517,16892
01150,7,08708,00006,29208,41471,20997,16892
01155,7,04611,00014,33304,16895,16901,04604
01160,7,04612,00001,37400,29183,12805,16892
01165,7,08708,00002,00536,08702,57861,00508
01170,7,12804,00000,04632,16895,16901,12796
01175,7,08708,00000,08728,12799,08709,00508
01180,7,04611,00015,12824,16894,53765,04604
01185,7,12803,00010,16920,12799,12805,25084
01190,7,08708,00003,21016,20991,29189,00508
01195,7,08707,00008,25112,16894,61957,08700
01200,7,16900,00000,29208,20990,61957,08700
01205,7,08707,00012,33304,29183,12805,04604
01210,7,08708,00001,37400,12799,12805,08700
01215,7,08707,00014,00536,12799,08709,08700
01220,7,08707,00014,04632,16895,00517,12796
01225,7,04611,00015,08728,37375,08708,61948
01230,7,00515,00007,12824,08703,08709,12796
01235,7,16899,00014,16920,41471,16901,00508
01240,7,08707,00003,21016,29183,37381,04604
01245,7,00515,00011,25112,33278,57861,04604
01250,7,08707,00011,29208,16894,61957,04604
01255,7,12803,00010,33304,08703,08709,04604
01260,7,04611,00013,37400,16895,16901,08700
01265,7,08707,00014,00536,25086,61957,04604
01270,7,08707,00013,04632,45567,25093,00508
01275,7,08707,00013,08728,16895,00517,04604
01280,7,08707,00013,12824,25087,00517,12796
01285,7,08707,00012,16920,04606,61957,04604
01290,7,12803,00014,21016,16895,04612,61948
01295,7,04611,00011,25112,08702,57861,12796
01300,7,08708,00002,29208,08703,08709,12796
01305,7,12803,00009,33304,04606,53765,00508
01310,7,12803,00012,37400,16895,04613,00508
01315,7,04611,00007,00536,16894,57861,04604
01320,7,12803,00012,04632,12798,45573,00508
01325,7,16899,00009,08728,33278,61957,00508
01330,7,00515,00004,12824,29183,16901,04604
01335,7,08707,00014,16920,20990,61956,61948
01340,7,08707,00012,21016,41471,04613,00508
01345,6,61956,00000,25112,29182,57860,61948
01350,7,08707,00012,29208,12799,04613,00508
01355,7,04612,00000,33304,16895,16901,00508
01360,7,00515,00011,37400,20991,04613,08700
01365,7,12803,00013,00536,33278,49668,61948
01370,7,12803,00008,04632,20990,53765,00508
01375,7,12803,00014,08728,12798,57861,00508
01380,7,12804,00002,12824,29183,16901,00508
01385,7,08707,00011,16920,20991,00517,00508
01390,7,08707,00004,21016,37375,04613,00508
01395,7,04612,00001,25112,08703,00517,00508
01400,7,04611,00013,29208,33278,49668,61948
01405,7,12803,00008,33304,29183,08708,61948
01410,7,04612,00003,37400,20990,61957,04604
01415,7,04612,00000,00536,20991,16901,00508
01420,7,00515,00009,04632,20990,61957,00508
01425,7,12803,00009,08728,04607,04612,61948
01430,7,08707,00010,12824,20991,16900,61948
01435,7,04611,00015,16920,08703,16901,00508
01440,7,08707,00014,21016,33279,16901,04604
01445,7,04611,00014,25112,20990,45572,57852
01450,7,08707,00006,29208,29182,61957,00508
01455,7,08708,00002,33304,29183,08709,00508
01460,7,04612,00000,37400,45567,04613,00508
01465,7,08708,00000,00536,33279,00516,57852
01470,7,04611,00010,04632,41471,00516,61948
01475,7,08707,00013,08728,20990,53764,57852
01480,7,12803,00012,12824,12799,04612,61948
01485,7,12803,00010,16920,12799,25093,00508
01490,7,04611,00011,21016,12799,25093,12796
01495,7,04611,00013,25112,20990,61956,61948
01500,7,00516,00000,29208,20990,57861,00508
01505,7,08707,00014,33304,20991,04613,04604
01510,7,08707,00011,37400,12798,57861,00508
01515,7,12803,00010,00536,16895,04613,00508
01520,7,12803,00005,04632,25087,08709,04604
01525,7,04612,00001,08728,04607,04613,04604
01530,7,08708,00003,12824,16894,53765,00508
01535,7,12803,00009,16920,25087,04613,00508
01540,7,04612,00001,21016,04607,08709,00508
01545,7,12803,00010,25112,04607,08709,04604
01550,7,12803,00014,29208,08702,49668,61948
01555,7,16899,00013,33304,00511,04613,08700
01560,7,16900,00003,37400,29183,33285,08700
01565,7,04611,00012,00536,04607,04613,04604
01570,7,12804,00001,04632,25087,08709,04604
01575,7,04612,00001,08728,16895,00517,08700
01580,7,08707,00010,12824,41471,16901,08700
01585,7,04611,00015,16920,25086,57861,00508
01590,7,08707,00005,21016,29183,00517,00508
01595,7,08707,00013,25112,00511,20997,08700
01600,7,16899,00012,29208,29183,16901,08700
01605,7,04612,00003,33304,16895,16901,04604
01610,7,08708,00001,37400,08703,12805,12796
01615,7,08707,00013,00536,20991,00517,12796
01620,7,08708,00006,04632,37375,00517,12796
01625,7,04611,00011,08728,29183,00517,08700
01630,7,04611,00014,12824,29183,00517,08700
01635,7,04611,00014,16920,20991,08709,16892
01640,7,08708,00006,21016,37375,08708,61948
01645,7,00515,00012,25112,33279,29189,08700
01650,7,00516,00003,29208,29183,12805,08700
01655,7,08707,00014,33304,16894,53765,20988
01660,7,04612,00000,37400,08702,61957,04604
01665,7,08707,00014,00536,12799,12805,04604
01670,7,00515,00014,04632,00511,04613,08700
01675,7,04611,00014,08728,16895,08709,12796
01680,7,08707,00010,12824,29182,57861,16892
01685,7,04611,00010,16920,04607,04613,04604
01690,7,08708,00000,21016,20991,12805,08700
01695,7,08707,00011,25111,57854,61957,12796
01700,7,08708,00000,29208,25087,16901,04604
01705,7,08707,00014,33304,29183,00517,08700
01710,7,08708,00002,37400,12799,08709,12796
01715,7,12803,00013,00536,20991,08709,16892
01720,7,04611,00015,04632,20991,16901,08700
01725,7,08707,00012,08728,20991,16901,12796
01730,7,08708,00000,12824,08703,00517,08700
01735,7,12804,00000,16920,04607,20997,08700
01740,7,08707,00008,21016,20990,57861,00508
01750,7,08707,00008,21016,20990,57861,00508
01755,7,08707,00008,21016,20990,57861,00508
01760,7,08707,00008,21016,20990,57861,00508
01765,7,08707,00008,21016,20990,57861,00508
01770,7,08707,00008,21016,20990,57861,00508
01775,7,08707,00008,21016,20990,57861,00508
01780,7,08707,00008,21016,20990,57861,00508
01785,7,08707,00008,21016,20990,57861,00508
01790,7,08707,00008,21016,20990,57861,00508
01795,7,08707,00008,21016,20990,57861,00508
01800,7,08707,00008,21016,20990,57861,00508
01805,7,08707,00008,21016,20990,57861,00508
01810,7,08707,00008,21016,20990,57861,00508
01815,7,08707,00008,21016,20990,57861,00508
01820,7,08707,00008,21016,20990,57861,00508
01825,7,08707,00008,21016,20990,57861,00508
01830,7,08707,00008,21016,20990,57861,00508
01835,7,08707,00008,21016,20990,57861,00508
01840,7,08707,00008,21016,20990,57861,00508
01845,7,08707,00008,21016,20990,57861,00508
01850,7,08707,00008,21016,20990,57861,00508
01855,7,08707,00008,21016,20990,57861,00508
01860,7,08707,00008,21016,20990,57861,00508
01865,7,08707,00008,21016,20990,57861,00508
01870,7,08707,00008,21016,20990,57861,00508
01875,7,08707,00008,21016,20990,57861,00508
01880,7,08707,00008,21016,20990,57861,00508
01885,7,08707,00008,21016,20990,57861,00508
01890,7,08707,00008,21016,20990,57861,00508
01895,7,08707,00008,21016,20990,57861,00508
01900,7,08707,00008,21016,20990,57861,00508
01905,7,08707,00008,21016,20990,57861,00508
01910,7,08707,00008,21016,20990,57861,00508
01915,7,08707,00008,21016,20990,57861,00508
01920,7,08707,00008,21016,20990,57861,00508
01925,7,08707,00008,21016,20990,57861,00508
01930,7,08707,00008,21016,20990,57861,00508
01935,7,08707,00008,21016,20990,57861,00508
01940,7,08707,00008,21016,20990,57861,00508
01945,7,08707,00008,21016,20990,57861,00508
01950,7,08707,00008,21016,20990,57861,00508
01955,7,08707,00008,21016,20990,57861,00508
01960,7,08707,00008,21016,20990,57861,00508
01965,7,08707,00008,21016,20990,57861,00508
01970,7,08707,00008,21016,20990,57861,00508
01975,7,08707,00008,21016,20990,57861,00508
01980,7,08707,00008,21016,20990,57861,00508
01985,7,08707,00008,21016,20990,57861,00508
01990,7,08707,00008,21016,20990,57861,00508
01995,7,08707,00008,21016,20990,57861,00508
02000,7,08707,00008,21016,20990,57861,00508
02005,7,08707,00008,21016,20990,57861,00508
02010,7,08707,00008,21016,20990,57861,00508
02015,7,08707,00008,21016,20990,57861,00508
02020,7,08707,00008,21016,20990,57861,00508
02025,7,08707,00008,21016,20990,57861,00508
02030,7,08707,00008,21016,20990,57861,00508
02035,7,08707,00008,21016,20990,57861,00508
02040,7,08707,00008,21016,20990,57861,00508
02045,7,08707,00008,21016,20990,57861,00508
02050,7,08707,00008,21016,20990,57861,00508
02055,7,08707,00008,21016,20990,57861,00508
02060,7,08707,00008,21016,20990,57861,00508
02065,7,08707,00008,21016,20990,57861,00508
02070,7,08707,00008,21016,20990,57861,00508
02075,7,08707,00008,21016,20990,57861,00508
02080,7,08707,00008,21016,20990,57861,00508
02085,7,08707,00008,21016,20990,57861,00508
02090,7,08707,00008,21016,20990,57861,00508
02095,7,08707,00008,21016,20990,57861,00508
02100,7,08707,00008,21016,20990,57861,00508
02105,7,08707,00008,21016,20990,57861,00508
02110,7,08707,00008,21016,20990,57861,00508
02115,7,08707,00008,21016,20990,57861,00508
02120,7,08707,00008,21016,20990,57861,00508
02125,7,08707,00008,21016,20990,57861,00508
02130,7,08707,00008,21016,20990,57861,00508
02135,7,08707,00008,21016,20990,57861,00508
02140,7,08707,00008,21016,20990,57861,00508
02145,7,08707,00008,21016,20990,57861,00508
02150,7,08707,00008,21016,20990,57861,00508
02155,7,08707,00008,21016,20990,57861,00508
02160,7,08707,00008,21016,20990,57861,00508
02165,7,08707,00008,21016,20990,57861,00508
02170,7,08707,00008,21016,20990,57861,00508
02175,7,08707,00008,21016,20990,57861,00508
02180,7,08707,00008,21016,20990,57861,00508
02185,7,08707,00008,21016,20990,57861,00508
02190,7,08707,00008,21016,20990,57861,00508
02195,7,08707,00008,21016,20990,57861,00508
02200,7,08707,00008,21016,20990,57861,00508
02205,7,08707,00008,21016,20990,57861,00508
02210,7,08707,00008,21016,20990,57861,00508
02215,7,08707,00008,21016,20990,57861,00508
02220,7,08707,00008,21016,20990,57861,00508
02225,7,08707,00008,21016,20990,57861,00508
02230,7,08707,00008,21016,20990,57861,00508
02235,7,08707,00008,21016,20990,57861,00508
02240,7,08707,00008,21016,20990,57861,00508
02245,7,08707,00008,21016,20990,57861,00508
02250,7,08707,00008,21016,20990,57861,00508
02255,7,08707,00008,21016,20990,57861,00508
02260,7,08707,00008,21016,20990,57861,00508
02265,7,08707,00008,21016,20990,57861,00508
02270,7,08707,00008,21016,20990,57861,00508
02275,7,08707,00008,21016,20990,57861,00508
02280,7,08707,00008,21016,20990,57861,00508
02285,7,08707,00008,21016,20990,57861,00508
02290,7,08707,00008,21016,20990,57861,00508
02295,7,08707,00008,21016,20990,57861,00508
02300,7,08707,00008,21016,20990,57861,00508
02305,7,08707,00008,21016,20990,57861,00508
02310,7,08707,00008,21016,20990,57861,00508
02315,7,08707,00008,21016,20990,57861,00508
02320,7,08707,00008,21016,20990,57861,00508
02325,7,08707,00008,21016,20990,57861,00508
02330,7,08707,00008,21016,20990,57861,00508
02335,7,08707,00008,21016,20990,57861,00508
02340,7,08707,00008,21016,20990,57861,00508
02345,7,08707,00008,21016,20990,57861,00508
02350,7,08707,00008,21016,20990,57861,00508
02355,7,08707,00008,21016,20990,57861,00508
02360,7,08707,00008,21016,20990,57861,00508
02365,7,08707,00008,21016,20990,57861,00508
02370,7,08707,00008,21016,20990,57861,00508
02375,7,08707,00008,21016,20990,57861,00508
02380,7,08707,00008,21016,20990,57861,00508
02385,7,08707,00008,21016,20990,57861,00508
02390,7,08707,00008,21016,20990,57861,00508
02395,7,08707,00008,21016,20990,57861,00508
02400,7,08707,00008,21016,20990,57861,00508
02405,7,08707,00008,21016,20990,57861,00508
02410,7,08707,00008,21016,20990,57861,00508
02415,7,08707,00008,21016,20990,57861,00508
02420,7,08707,00008,21016,20990,57861,00508
02425,7,08707,00008,21016,20990,57861,00508
02430,7,08707,00008,21016,20990,57861,00508
02435,7,08707,00008,21016,20990,57861,00508
02440,7,08707,00008,21016,20990,57861,00508
02445,7,08707,00008,21016,20990,57861,00508
02450,7,08707,00008,21016,20990,57861,00508
02455,7,08707,00008,21016,20990,57861,00508
02460,7,08707,00008,21016,20990,57861,00508
02465,7,08707,00008,21016,20990,57861,00508
02470,7,08707,00008,21016,20990,57861,00508
02475,7,08707,00008,21016,20990,57861,00508
02480,7,08707,00008,21016,20990,57861,00508
02485,7,08707,00008,21016,20990,57861,00508
02490,7,08707,00008,21016,20990,57861,00508
02495,7,08707,00008,21016,20990,57861,00508
02500,7,08707,00008,21016,20990,57861,00508
02505,7,08707,00008,21016,20990,57861,00508
02510,7,08707,00008,21016,20990,57861,00508
02515,7,08707,00008,21016,20990,57861,00508
02520,7,08707,00008,21016,20990,57861,00508
02525,7,08707,00008,21016,20990,57861,00508
02530,7,08707,00008,21016,20990,57861,00508
02535,7,08707,00008,21016,20990,57861,00508
02540,7,08707,00008,21016,20990,57861,00508
02545,7,08707,00008,21016,20990,57861,00508
02550,7,08707,00008,21016,20990,57861,00508
02555,7,08707,00008,21016,20990,57861,00508
02560,7,08707,00008,21016,20990,57861,00508
02565,7,08707,00008,21016,20990,57861,00508
02570,7,08707,00008,21016,20990,57861,00508
02575,7,08707,00008,21016,20990,57861,00508
